analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
45,545,10.7313718130,0.7326619824,8.5343766874,5.2810055405,0
46,546,10.7621679903,0.7634581597,6.9540502081,0.3710901115,0
47,547,10.7692241068,0.7705142762,6.5712175143,8.7906053090,1
48,548,10.7730750127,0.7743651820,7.1458015190,7.9746162917,0
49,549,10.7904775290,0.7917676984,3.8117020756,8.2224777439,1
50,550,10.7913203254,0.7926104948,8.3490175745,3.5174310799,0
51,551,10.8017485818,0.8030387512,9.5645721830,7.2501640910,0
52,552,10.8040887035,0.8053788729,0.7756509962,5.3372527063,1
53,553,10.8237598474,0.8250500168,6.5325438882,4.3350970668,1
54,554,10.8320478528,0.8333380222,7.4294056451,0.7452420931,0
