death_index,death_time,x,y
780,37.2673715492,8.6607102446,0.4341663527
781,37.3350921829,1.8169277212,9.0340272170
782,37.3467419897,1.3219874146,3.3001213831
783,37.3836839351,2.1799308835,5.9461873614
784,37.4231844986,7.6778744727,2.2382035525
785,37.4402182307,6.0993312175,2.5383961347
786,37.5139642741,0.3122472363,3.2329474226
787,37.5389256292,2.4014238723,2.8450017259
788,37.5931662828,7.3346804108,8.5687915392
789,37.5987399194,9.7996269307,8.1324898057
790,37.6130707383,2.0816147228,6.4934839945
791,37.6142894646,0.9386522506,9.5672544634
792,37.6226602420,2.8714453221,1.7528290726
793,37.6547654140,1.0998889574,8.8394644878
794,37.6909286098,8.0442479026,7.7708871593
795,37.7502340293,1.2023783204,5.4375408396
796,37.7654845126,1.5893277585,1.3131137761
797,37.8808634514,0.4348143853,4.7580068417
798,37.8819540809,1.7931885108,8.5008919710
799,37.8908013558,6.0400075563,0.5425394815
800,37.9044851797,8.8453720507,8.1217024557
801,37.9264232764,8.9947382137,7.0400037832
802,37.9370657056,5.0335660851,9.3948903168
803,37.9495596017,2.0052334470,9.5505399217
804,37.9614004427,0.4103935311,8.7141124508
805,37.9653081830,7.0233952322,7.1821402648
806,37.9715538735,4.4028463884,6.9592877165
807,38.0238695862,2.3209210731,0.8973291669
808,38.0605551319,9.4858969890,1.5321989563
809,38.1049261862,8.8352925067,5.1828080750
810,38.1721621178,9.3002148098,2.0186521162
811,38.1918998850,8.8189990132,3.9995704038
812,38.2325535124,8.1984262814,1.9523437287
813,38.2866897978,8.3465380910,3.9040013891
814,38.3085703387,5.1950873849,6.8087089287
815,38.3364972986,2.3801862076,9.9417712152
816,38.3370378071,2.4846036477,7.7743669053
817,38.3477554441,8.8774695171,9.7106433669
818,38.4055006693,0.8988957966,4.1389701375
819,38.4161941782,4.9308532531,4.7957526619
820,38.4170685983,4.1638301801,4.0303960810
821,38.4252304761,4.1285260389,2.3204079979
822,38.4821528554,9.4130184446,2.7066015393
823,38.5104006226,3.3683224799,6.9287103515
824,38.5251868660,4.8315682813,8.4402287331
825,38.5436737399,0.3973853096,6.2457171808
826,38.5623725530,4.2810875556,1.2802805667
827,38.5764641313,8.0560774822,5.7080984096
828,38.6083690759,1.2962170013,5.2458658217
829,38.6144354686,5.4510505371,5.4693904243
830,38.6189575382,3.8764883491,3.1536427572
831,38.6571400610,6.1858437321,9.3267091217
832,38.7248764565,7.0160189307,0.5548469089
833,38.7869494306,0.1020994296,1.9622654988
834,38.7988938021,9.6950852584,5.6523236101
835,38.8167105940,0.3795158172,1.0335821570
836,38.9676941945,4.6925621079,3.7929612715
837,38.9912880892,6.8766313294,0.5598232903
838,39.0214974692,3.4693806622,2.2499445847
839,39.0355498748,0.8832493579,9.2616289955
840,39.0805374986,7.0908010003,4.5087352036
841,39.1505617244,2.0805053359,9.7117603829
842,39.1737132019,0.5994212618,8.2795197982
843,39.1949681722,1.0282733861,4.8731170873
844,39.2145888301,3.9133296623,5.1566127490
845,39.2213706249,1.4032912174,9.8366922653
846,39.3839608976,8.0869115545,1.6949627809
847,39.5229170468,6.7701559847,4.5003670586
848,39.5735172948,0.1687866079,2.7555879723
849,39.6635358173,1.4479246246,4.3138448013
850,39.7099584653,4.2034191553,6.1947704562
851,39.7146165821,0.0288143884,4.3621708597
852,39.7669214246,3.3828292913,6.8078538924
853,39.9708091135,0.2881073033,2.4451405330
854,40.0125380871,0.4882662012,3.3735385445
855,40.0523688517,7.9726648941,2.7265316799
856,40.1337442607,9.2197812893,0.1148222621
857,40.1768748954,5.9314348549,4.8710877708
858,40.3227922135,8.3176373911,0.4914755073
859,40.3534516616,2.5571604392,9.9418876939
860,40.3736374704,7.8249954201,5.7761181119
861,40.3877073149,9.3812141149,4.6901039641
862,40.5314215209,4.7189306472,4.0853984191
863,40.5811302533,2.8561093596,2.8873443535
864,40.5871732606,2.1559518583,4.9427615949
865,40.6341847699,3.5520489513,4.7792426482
866,40.7167122620,4.0080166773,6.3426250472
867,40.7231094258,0.1635902698,9.7388227278
868,40.7434107344,1.9129632922,8.7893331349
869,40.7498833513,0.2279838908,4.3632788884
870,40.7593267322,0.7932376132,0.4025171000
871,40.8030732775,0.2795315090,0.2574284748
872,40.8110753744,9.8769341048,2.2302099079
873,40.9121921173,1.5785070821,8.0395759271
874,40.9822080797,4.8196796002,5.5384375961
875,41.0256586823,1.9541409347,1.1451625148
876,41.0286402508,6.9943044078,4.1119607151
877,41.0302450735,1.3973920509,3.2709005600
878,41.0850980079,9.7676942963,7.3246255630
879,41.1244337045,1.7780298944,0.3603336495
